xcoord;ycoord;totalspr;rarespr;calc;fdd;gdd;wab;altitude;relalt;betnan;dryoct;empher;gersyl;linbor;phycae;rangla;vacmyr;vacvit
3354500;7552500;185;6;19;-1786.9;908.0;209.4;240;96;1;0;0;1;1;0;0;1;1
3400500;7552500;184;4;8;-1797.2;922.0;212.4;207;32;1;0;0;1;1;0;0;1;1
3403500;7552500;141;3;0;-1797.9;919.7;213.5;208;34;1;0;0;1;0;0;0;1;1
3352500;7553500;132;3;0;-1773.1;924.1;206.1;236;45;1;0;0;1;1;0;0;1;1
3356500;7553500;168;3;18;-1787.8;911.7;208.0;229;49;1;0;0;1;1;0;0;1;1
3400500;7553500;99;1;6;-1801.4;921.6;211.9;207;32;1;0;0;1;1;0;0;1;1
3351500;7554500;161;2;0;-1771.0;926.6;205.0;236;137;1;0;0;1;1;0;0;1;1
3364500;7554500;103;1;0;-1802.8;905.7;208.4;227;30;0;0;0;1;1;0;0;1;1
3396500;7554500;159;5;0;-1804.9;902.7;213.4;229;43;1;0;0;1;1;0;0;1;1
3402500;7554500;100;1;30;-1809.2;920.0;212.1;206;27;1;0;0;1;1;0;0;1;1
3353500;7555500;95;1;24;-1790.9;885.8;210.9;270;94;1;0;0;0;1;0;0;1;1
3377500;7555500;108;1;25;-1925.3;623.1;260.1;557;184;1;0;0;1;1;1;0;1;1
3404500;7555500;144;4;16;-1812.6;916.6;212.7;209;29;0;0;0;1;1;0;0;1;1
3404500;7556500;179;4;42;-1820.6;907.3;213.7;216;38;1;0;0;1;1;0;0;1;1
3418500;7556500;121;2;25;-1826.4;882.2;222.2;236;30;1;0;0;1;1;0;0;1;1
3350500;7557500;99;2;25;-1795.2;879.4;210.5;280;168;1;0;0;1;1;0;0;1;1
3378500;7557500;103;2;24;-1938.2;618.1;260.3;557;410;1;0;0;1;1;1;0;1;1
3408500;7557500;158;3;0;-1825.7;886.1;217.8;230;37;1;0;0;1;1;0;0;1;1
3407500;7558500;138;2;17;-1824.3;898.3;215.0;219;34;1;0;0;1;1;0;0;1;1
3409500;7558500;209;6;0;-1847.2;853.3;222.9;259;81;1;0;0;1;1;0;0;1;1
3354500;7559500;155;2;25;-1804.4;889.2;207.4;256;100;1;0;0;1;1;0;0;1;1
3358500;7559500;159;2;6;-1804.5;907.4;204.5;233;49;1;0;0;1;1;0;0;1;1
3420500;7560500;125;1;25;-1848.0;841.3;227.6;276;44;1;0;0;1;1;0;0;1;1
3369500;7562500;120;4;2;-1850.6;821.9;217.1;318;47;1;0;0;1;0;1;0;1;1
3372500;7563500;101;2;0;-1858.7;835.4;214.6;296;28;1;0;0;1;1;0;0;1;1
3385500;7563500;149;2;0;-1839.3;883.1;209.0;246;44;1;0;0;1;1;1;0;1;1
3445500;7564500;142;2;24;-1864.3;830.2;237.4;271;32;1;0;0;1;1;0;0;1;1
3347500;7566500;147;3;0;-1815.8;896.5;201.1;244;47;1;0;0;1;0;0;0;1;1
3350500;7568500;108;1;1;-1827.4;895.6;199.8;242;41;1;0;0;1;1;0;0;1;1
3402500;7569500;94;1;25;-1903.3;835.9;217.8;280;45;1;0;0;1;1;0;0;1;1
3437500;7571500;107;1;10;-1886.3;801.7;235.1;297;30;1;0;0;1;1;0;0;1;1
3438500;7571500;115;2;0;-1883.3;804.9;235.0;295;44;1;0;0;1;1;0;0;1;1
3410500;7573500;199;5;31;-1916.5;832.8;218.8;272;41;1;0;0;1;1;1;0;1;1
3402500;7586500;64;0;0;-1988.9;732.8;225.8;366;57;1;0;0;0;0;1;0;1;1
3345500;7568500;192;6;0;-1812.4;895.5;199.8;249;48;1;0;0;1;1;0;0;1;1
3338500;7586500;97;1;6;-1882.8;850.5;194.2;280;48;1;0;0;0;1;0;0;1;1
3333500;7600500;150;2;1;-1900.2;793.5;194.6;320;53;1;0;0;1;1;1;0;1;1
3348500;7590500;102;1;25;-1920.3;819.7;196.9;298;45;1;0;0;0;1;0;0;1;1
3358500;7600500;111;1;5;-1956.3;780.7;198.6;324;49;1;0;0;1;1;1;0;1;1
3406500;7600500;69;1;0;-2014.8;737.8;219.0;346;45;1;0;0;0;1;1;0;1;1
3353500;7601500;115;1;0;-1959.8;772.5;198.7;334;53;1;0;0;1;1;0;0;1;1
3404500;7601500;49;0;0;-2018.9;749.2;216.0;333;40;1;0;0;0;0;1;0;1;1
3328500;7602500;91;0;18;-1911.9;760.9;199.0;357;63;1;0;0;1;1;1;0;1;1
3354500;7602500;69;0;0;-1967.4;763.6;199.7;342;33;1;0;0;0;0;1;0;1;1
3406500;7602500;107;1;0;-2016.0;741.1;217.5;343;64;1;0;0;1;1;0;0;1;1
3404500;7603500;60;0;0;-2024.4;738.8;216.7;346;57;1;0;0;0;0;1;0;1;1
3406500;7603500;97;1;0;-2015.8;742.0;216.8;345;55;1;0;0;1;1;0;0;1;1
3407500;7603500;102;1;0;-2019.9;731.9;218.9;351;57;1;0;0;1;1;1;0;1;1
3358500;7604500;70;0;0;-1972.3;756.8;200.4;345;52;1;0;0;1;0;1;0;1;1
3407500;7604500;96;1;0;-2021.1;733.0;218.1;349;45;1;0;0;1;0;1;0;1;1
3345500;7605500;136;2;0;-1937.7;795.2;191.9;316;38;1;0;0;1;1;1;0;1;1
3350500;7605500;83;0;20;-1974.8;754.1;199.1;344;49;1;0;0;0;0;1;0;1;1
3350500;7606500;109;2;25;-1990.0;724.4;204.1;372;74;1;0;0;1;1;0;0;1;1
3404500;7606500;50;1;0;-2042.8;706.1;221.4;386;54;1;0;0;0;0;1;0;1;1
3350500;7607500;126;1;26;-1998.6;706.9;207.3;394;105;1;0;0;1;1;1;0;1;1
3358500;7607500;58;0;0;-2008.8;705.8;208.3;397;85;1;0;0;0;1;1;0;1;1
3408500;7607500;47;1;0;-2042.6;710.3;221.5;377;40;1;0;0;0;1;1;0;1;1
3350500;7608500;91;0;31;-2007.9;692.2;210.0;412;134;1;0;0;1;1;1;0;1;1
3359500;7608500;93;0;0;-1993.6;734.6;202.2;363;61;1;0;0;1;1;1;0;1;1
3405500;7608500;56;0;0;-2062.5;676.6;227.0;422;71;1;0;0;0;1;1;0;1;1
3341500;7610500;109;2;22;-1956.4;741.8;197.9;360;54;1;0;0;1;1;1;0;1;1
3303500;7657500;123;1;1;-1839.7;638.0;233.2;449;42;1;0;1;1;1;1;0;1;1
3403500;7589500;41;1;0;-1997.4;748.4;222.0;345;67;1;0;0;0;0;0;0;1;1
3365500;7587500;79;0;18;-1971.7;700.3;221.9;428;137;1;0;0;1;1;1;0;1;1
3365500;7588500;59;0;19;-1957.3;737.1;214.1;380;92;1;0;0;1;1;1;0;1;1
3365500;7589500;69;0;13;-1956.3;751.0;211.1;365;78;1;0;0;1;1;1;0;1;1
3366500;7586500;76;1;4;-2058.4;546.4;255.5;634;188;1;0;0;0;1;1;0;1;1
3365500;7586500;38;0;3;-1988.1;664.5;230.1;478;203;1;0;0;0;1;1;0;1;1
3366500;7593500;103;1;0;-1946.9;808.6;199.5;292;71;1;0;0;1;1;0;0;1;1
3349500;7621500;47;0;25;-2019.3;680.0;206.0;421;48;1;0;0;0;1;1;0;1;1
3351500;7623500;70;0;25;-2019.2;706.6;200.4;375;45;1;0;0;1;1;1;0;1;1
3350500;7624500;83;0;25;-2021.9;704.2;200.7;377;61;1;0;0;1;1;0;0;1;1
3352500;7613500;92;1;27;-1997.4;737.7;198.3;344;45;1;0;0;1;1;1;0;1;1
3351500;7624500;77;0;25;-2025.6;700.7;201.6;380;47;1;0;0;1;1;0;0;1;1
3360500;7617500;128;1;13;-2032.0;708.6;203.8;376;58;1;0;0;1;1;1;0;1;1
3356500;7591500;99;1;22;-1937.0;812.5;198.3;292;47;1;0;0;1;0;0;0;1;1
3318500;7601500;117;0;2;-1880.3;802.5;194.1;320;35;1;0;0;1;1;0;0;1;1
3338500;7592500;101;0;0;-1904.2;824.0;194.5;300;40;1;0;0;1;1;0;0;1;1
3318500;7599500;104;2;0;-1868.2;807.1;194.5;319;58;1;0;0;1;1;1;0;1;1
3318500;7600500;101;0;0;-1872.2;811.6;193.2;312;27;1;0;0;1;1;1;0;1;1
3329500;7592500;114;0;0;-1879.4;816.7;196.0;313;103;1;0;0;1;1;0;0;1;1
3303500;7607500;219;6;25;-1848.0;784.3;198.1;332;44;1;0;1;1;1;1;0;1;1
3310500;7606500;52;0;3;-1866.4;794.6;194.6;322;32;1;0;0;0;0;0;0;0;0
3304500;7606500;180;5;17;-1847.5;794.7;196.5;324;50;1;0;1;1;1;0;0;1;1
3304500;7610500;138;6;25;-1860.4;776.8;197.7;330;35;1;0;1;1;1;1;0;1;1
3304500;7609500;139;5;25;-1858.1;781.2;197.4;329;35;1;0;1;1;1;1;0;1;1
3304500;7608500;102;2;25;-1854.3;784.0;197.4;327;42;1;0;0;1;1;0;0;1;1
3305500;7610500;127;5;25;-1863.8;779.3;196.9;328;37;1;0;1;1;1;1;0;1;1
3304500;7607500;145;5;25;-1856.2;777.0;199.0;339;59;1;0;1;1;1;1;0;1;1
3318500;7611500;77;0;7;-1917.7;708.1;205.4;413;142;1;0;0;1;0;1;0;1;1
3320500;7611500;58;0;22;-1925.9;708.0;204.8;405;46;1;0;0;0;1;0;0;1;1
3319500;7612500;44;0;11;-1943.9;667.1;213.3;459;161;1;0;0;1;1;1;0;1;1
3319500;7611500;41;0;4;-1942.8;669.9;213.1;458;107;1;0;0;1;1;1;0;1;1
3277500;7697500;81;5;25;-1729.3;246.3;406.4;981;83;1;1;0;0;0;1;1;1;1
3277500;7698500;87;4;25;-1770.9;207.1;417.6;1056;278;1;1;0;0;0;1;1;1;1
3275500;7699500;71;7;25;-1698.7;236.1;416.1;995;185;1;1;0;0;0;0;1;0;1
3275500;7697500;77;5;25;-1709.3;262.3;406.7;954;245;1;1;0;0;0;1;0;0;1
3275500;7696500;78;3;25;-1685.0;292.2;398.6;904;100;1;0;0;0;0;1;0;1;1
3275500;7698500;81;6;25;-1707.7;241.2;413.0;987;220;1;1;0;0;0;1;1;0;1
3276500;7697500;73;6;25;-1756.1;221.4;413.5;1024;234;1;1;0;0;0;1;1;0;1
3279500;7699500;83;8;25;-1689.5;263.3;403.7;947;165;1;1;0;0;0;1;1;1;1
3281500;7700500;70;3;25;-1588.5;352.5;384.5;798;82;1;0;0;0;0;1;1;1;1
3278500;7698500;56;5;25;-1769.7;210.4;414.4;1042;171;1;1;0;0;0;0;1;0;1
3280500;7699500;82;6;25;-1643.8;315.2;391.7;863;87;1;0;0;0;0;1;1;1;1
3278500;7697500;64;4;25;-1725.3;252.9;403.4;969;69;1;0;0;0;0;1;1;0;1
3281500;7698500;91;3;25;-1645.4;338.1;383.3;823;93;1;1;0;0;0;1;1;1;1
3278500;7699500;20;2;25;-1785.7;179.7;424.7;1103;205;0;0;0;0;0;1;1;0;1
3275500;7700500;53;5;25;-1735.6;203.2;425.7;1055;208;0;1;0;0;0;0;1;0;0
3275500;7701500;71;9;25;-1769.6;177.3;434.7;1109;154;0;1;1;0;0;1;1;0;1
3279500;7696500;82;3;28;-1739.0;248.5;400.5;976;141;1;1;1;0;1;1;1;1;1
3281500;7697500;64;3;29;-1659.3;329.4;383.0;838;77;1;1;0;0;1;1;1;1;1
3280500;7697500;83;4;25;-1672.1;308.2;389.0;877;129;1;1;0;0;1;1;1;1;1
3279500;7697500;48;3;25;-1725.8;254.9;401.3;964;119;1;0;0;0;0;1;1;0;1
